date,identifier,tweets
2020-04-10 18:00:51+00:00,c,LISTEN: What is @SBAJovita’s best advice to the small business community right now? She discusses with $GS' Chairman and CEO David Solomon in a #TalksAtGS: https://t.co/ogb1NrpUFZ https://t.co/EDrSOZ7KcZ
2020-04-10 17:00:02+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/2kVYuyUJg5 https://t.co/Ae16kuKufl"
2020-04-10 15:00:16+00:00,c,"How does India's downgraded growth outlook compare to previous downturns and policy responses? Prachi Mishra, $GS Research’s Chief India Economist, explains: https://t.co/mFuv0haIdI https://t.co/UIbvcTaCVE"
2020-04-10 13:00:12+00:00,c,“The universal discussion I’ve had with every CEO I’ve talked to… is about their people.” – $GS CEO David Solomon: https://t.co/yUos6QJ9DB https://t.co/JjzWEo5z4h
2020-04-10 02:15:49+00:00,c,"LISTEN: During a #TalksAtGS with $GS' Chairman and CEO David Solomon, @SBAJovita discusses how the current moment has shown the importance of small businesses to the economy: https://t.co/ymbylggv8S https://t.co/jN7ecfDsVI"
2020-04-10 01:30:17+00:00,c,"“First and foremost, everyone is focused on their people.” $GS CEO David Solomon shares his perspectives on the current environment: https://t.co/vShkZAsagG https://t.co/m7U80zRUyo"
2020-04-09 22:00:18+00:00,c,$GS Research sees a 9% contraction in Euro-area GDP in 2020. Jari Stehn discusses the policy response in this episode of The Daily Check-In: https://t.co/NSNYMZkxOP https://t.co/vcnZZZh9I4
2020-04-09 21:00:08+00:00,c,Why the tech sector has outperformed during the crisis. Learn more with #GSAM portfolio manager Sung Cho in our Briefly Q&amp;A: https://t.co/hqap3Ztfle https://t.co/dSmsizeWnt
2020-04-09 20:00:17+00:00,c,.@jonkarl discusses his new book #FrontRowTrumpShow and how reporting on the current health situation compares to covering other major news events: https://t.co/k0gUkZ2jP7 #TalksAtGS https://t.co/YXitgOb2mw
2020-04-09 19:19:08+00:00,c,"What’s the latest outlook for economic growth in the Euro area, and how are policymakers responding? $GS Research's Jari Stehn explains in this episode of The Daily Check-In: https://t.co/NGsilhMkNE https://t.co/8LPcSGhrcy"
2020-04-09 18:00:11+00:00,c,How is the current economic environment impacting small businesses? $GS' Margaret Anadu weighs in: https://t.co/i6maHh39eL https://t.co/q6U8uVR6rt
2020-04-09 16:00:23+00:00,c,"#ICYMI: What will distinguish the oil companies that emerge from the current volatility in the energy market? Michele Della Vigna, $GS Research’s head of EMEA natural resources, explains: https://t.co/yYPdkS2TNf https://t.co/zXQCoPFvlk"
2020-04-09 15:00:02+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/h64vSBM8Da https://t.co/04n4XLr2sX"
2020-04-09 14:00:10+00:00,c,LISTEN: How important is the current turmoil in the oil markets? @AllisonNathanGS discusses with Pulitzer Prize-winning author @DanielYergin in a new episode of the Top of Mind at Goldman Sachs #podcast: https://t.co/NBoPVNPaD3 https://t.co/zmSOw5qNTO
2020-04-09 10:41:15+00:00,c,"WATCH: In a @CNBC interview, $GS Chief Japan Economist Naohiko Baba discusses the economic outlook following Japan’s announcement of a state of emergency and fiscal stimulus package to combat #COVID19 .
https://t.co/nmY5lkezIF"
2020-04-09 04:24:30+00:00,c,ゴールドマン・サックスは日本経済の成長率予測を大幅に下方修正し、2020年4～6月期は1955年以来の落ち込みを予想します。#緊急事態宣言 と大規模な経済対策のインパクトについて解説します。https://t.co/IaObMrT1LM https://t.co/s4seLmCVHi
2020-04-09 02:30:16+00:00,c,"How can the world’s largest oil producers confront the global imbalance in supply and demand of oil? Michele Della Vigna, $GS Research’s head of EMEA natural resources, explains in this episode of The Daily Check-In: https://t.co/zuBu5YXNMc https://t.co/P3DkmlZuD6"
2020-04-09 02:00:19+00:00,c,"LISTEN: In a #TalksAtGS podcast, $GS Chief US Political Economist Alec Phillips explains his views on the recently passed federal relief package: https://t.co/cZ5yYJuGXZ https://t.co/uBVU4QCFy2"
2020-04-09 01:00:01+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/HdrCdMC0Bn https://t.co/bv2q0f0IoD"
2020-04-09 00:32:17+00:00,c,“We’ve never seen a decline in demand similar to what we’re facing at the moment.” $GS Research’s Michele Della Vigna on the imbalance in the oil market: https://t.co/pct5ncDkWC https://t.co/dTyWrKTisf
2020-04-08 23:30:10+00:00,c,Margaret Anadu of $GS' Urban Investment Group on the economic impact to small business owners: https://t.co/A7lOdIKI7S https://t.co/HAqyAQLM8R
2020-04-08 20:30:00+00:00,c,#GSAM’s Katie Koch says “stay invested” despite market volatility. Watch the full interview here on @BloombergTV: https://t.co/QYPrZRMTcF
2020-04-08 20:15:10+00:00,c,.@AllisonNathanGS discusses the implications of the current demand and supply shocks for the oil industry with $GS' Global Head of Commodities Jeff Currie in a new episode of the Top of Mind at Goldman Sachs #podcast: https://t.co/nVrH2VMCyW https://t.co/9BKK1wBYT7
2020-04-08 19:01:06+00:00,c,.@SenatorCardin discusses why small businesses are key to the federal relief package during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/WZgIcipEoN https://t.co/L3VTiwfTzc
2020-04-08 17:30:10+00:00,c,"How is tech benefiting from the work-from-home, play-at-home and deliver-to-home tailwinds? Learn more with #GSAM portfolio manager Sung Cho in our Briefly Q&amp;A: https://t.co/Ai6B43aF8F https://t.co/VAaRdsg01x"
2020-04-08 00:30:11+00:00,c,“How well a company can manage across a variety of “S” or social elements are now going to be more clearly linked to the way investors think about a company’s longer-term financial stability.” $GS' Kara Mangone on #ESG investing: https://t.co/sJoZreciHL https://t.co/YFe7t6L3HJ
2020-04-07 22:44:23+00:00,c,"To further support small businesses during this challenging time, Goldman Sachs is doubling our initial $250mm capital commitment to $500mm through #10KSmallBiz, bringing our total relief efforts to $550mm. More from CEO David Solomon https://t.co/ZWeljOAiCp #AmericaWorksTogether"
2020-04-07 22:30:11+00:00,c,"Why the “S”—Social—in #ESG has risen to the forefront. Kara Mangone, Chief Operating Officer of $GS' Sustainable Finance Group, explains in this episode of The Daily Check-In: https://t.co/y9KDJV84CE https://t.co/EfXbYNX3BC"
2020-04-07 21:45:08+00:00,c,LISTEN: What could the future hold for oil prices amid the continuing OPEC developments? @AllisonNathanGS discusses with @kingofcrude in a new episode of the Top of Mind at Goldman Sachs #podcast: https://t.co/FUCYOfDl23 https://t.co/ChAMVIXQPT
2020-04-07 20:34:57+00:00,c,"Given the current financial backdrop, how are investors approaching #ESG? Kara Mangone, Chief Operating Officer of $GS' Sustainable Finance Group, explains in this episode of The Daily Check-In: https://t.co/PSJq4IXkXu https://t.co/kWBC30DjXp"
2020-04-07 18:30:48+00:00,c,Listen to @marcorubio and @SenatorCardin answer questions from small business owners around the country on the federal relief package during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/Ei9oeTvFT2 https://t.co/YL4Gz2cK6b
2020-04-07 16:00:09+00:00,c,"""50% believe the lows have not yet been set."" $GS' Anne Marie Darling explains results from a recent client survey on market sentiment: https://t.co/JMmU8j8Eq7 https://t.co/nlivXv24sP"
2020-04-07 15:00:02+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/p1isOjhLlL https://t.co/iSJEL8Oji3"
2020-04-07 13:00:20+00:00,c,.@jonkarl discusses his new book #FrontRowTrumpShow and how reporting on the current health situation compares to covering other major news events: https://t.co/MHkFmq5WqN #TalksAtGS https://t.co/cmf68cobcv
2020-04-07 10:03:59+00:00,c,WATCH: $GS chief Asia Pacific equity strategist Tim Moe shares with @CNBC why he sees opportunities in China and what to look out for in Asia’s corporate earnings https://t.co/rL7vD6NSjc
2020-04-07 09:35:34+00:00,c,#新型コロナウィルス の感染拡大で #緊急事態宣言 が日本で発令されました。世界経済は景気後退に直面していると、ゴールドマン・サックス・グローバル投資調査部は予測しています。https://t.co/xDdAykh93H https://t.co/Tn0vXm0GD9
2020-04-06 21:00:08+00:00,c,LISTEN: How important is the current turmoil in the oil markets? @AllisonNathanGS discusses with Pulitzer Prize-winning author @DanielYergin in a new episode of the Top of Mind at Goldman Sachs #podcast: https://t.co/yQAT4kLno5 https://t.co/qT0e8cjytD
2020-04-06 20:27:00+00:00,c,$GS' Jonny Fine joins @CNBC 's Rick Santelli to discuss the Fed’s “immensely powerful” new policy tools and their impact on companies’ access to credit. https://t.co/1opWUvEQWF
2020-04-06 20:00:09+00:00,c,"Why April is a critical month for China’s economic recovery. Learn more with Shao Ping Guan, head of the China Equity team at #GSAM: https://t.co/KvohkywEOK https://t.co/cYIy4jJRYN"
2020-04-06 19:00:17+00:00,c,.@jonkarl discusses his new book #FrontRowTrumpShow and covering the administration’s response to the current health situation: https://t.co/9gOLZMCpo4 #TalksAtGS https://t.co/0Pr5jKrQhx
2020-04-06 18:00:23+00:00,c,"LISTEN: In a #TalksAtGS podcast, @WilliamGale2 of the @BrookingsInst discusses how the recently passed federal relief package impacts the future of the US deficit: https://t.co/knH15I0QFc https://t.co/OX9S8MVL6p"
2020-04-06 17:00:09+00:00,c,“We’re actually encouraged by the amount of dialogue we see in the M&amp;A environment.” - $GS President and COO John Waldron: https://t.co/A9ve04PKjE https://t.co/WzmAJ0uT18
2020-04-06 16:29:31+00:00,c,.@marcorubio discusses why small businesses are critical to the future of the economy during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/EHxJ0oz3GK https://t.co/KRC4tFadLt
2020-04-06 14:00:01+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/aeRm6KL0GS https://t.co/VC0rfgpqBB"
2020-04-06 13:00:10+00:00,c,Anne Marie Darling of $GS' Global Markets Division gives her quick take on how investors are responding to market volatility: https://t.co/WPlXrbONo9 https://t.co/MLRuRYV14F
2020-04-05 21:00:21+00:00,c,"LISTEN: In a #TalksAtGS podcast, $GS Chief US Political Economist Alec Phillips explains his views on the recently passed federal relief package: https://t.co/WfDOlvYu5j https://t.co/lwuwkQgyx1"
2020-04-05 20:00:09+00:00,c,"An update on market volatility and potential economic impacts, from $GS President and COO John Waldron: https://t.co/K2mCuegVKd https://t.co/0z54EiFtMb"
2020-04-05 19:00:15+00:00,c,How does the economic outlook in Europe compare with the US in the current environment? $GS' Sharmin Mossavar-Rahmani discusses with top experts in an episode of #TalksAtGS: https://t.co/I9mB5OKpqA https://t.co/ZHaPl30oDN
2020-04-05 18:00:10+00:00,c,Do investors think the S&amp;P 500 has bottomed out? $GS' Anne Marie Darling explains what she’s hearing from clients: https://t.co/gx8BXee6S7 https://t.co/cUE0qP92bA
2020-04-05 17:00:43+00:00,c,.@SenatorCardin discusses why small businesses are key to the federal relief package during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/NRrlpAKlgY https://t.co/Ayymf6dP3d
2020-04-05 16:00:02+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/zdFg5FPmVd https://t.co/txisnJQYtC"
2020-04-05 15:00:12+00:00,c,“This is a story that affects absolutely everybody.” @jonkarl on how covering the current health situation compares to covering other major news events throughout his career during a #TalksAtGS: https://t.co/Mw5KX5byv6 #FrontRowTrumpShow https://t.co/ggEb9wXRZS
2020-04-05 14:00:17+00:00,c,"ICYMI: How does a company transition nearly all of its employees to working from home in a matter of weeks? Atte Lahtiranta, $GS' Chief Technology Officer, explains: https://t.co/bB9kmBer4z https://t.co/2SOJiTl9jc"
2020-04-05 13:00:08+00:00,c,"$GS believes in the big power of small business. Our new resource hub helps explain federal policy, government loans, and other materials: https://t.co/5vlszYnHy9 https://t.co/2P0MGzeb4b"
2020-04-04 22:00:01+00:00,c,"From market impacts to rethinking how we work during a pandemic, explore our research and insights relating to #COVID19: https://t.co/6XcNkhJ8cv https://t.co/nPnpXbPEsT"
2020-04-04 21:00:13+00:00,c,How do the latest policy measures in Europe compare to those being implemented in the US? $GS' Sharmin Mossavar-Rahmani discusses with top experts in an episode of #TalksAtGS: https://t.co/vnTuqa6UBK https://t.co/lWAp2cQ6VA
2020-04-04 20:00:09+00:00,c,How are companies evaluating M&amp;A opportunities amid market volatility? $GS President and COO John Waldron weighs in: https://t.co/RPPhJ8te5B https://t.co/wRuoQbUf2C
2020-04-04 19:00:48+00:00,c,Listen to @marcorubio and @SenatorCardin answer questions from small business owners around the country on the federal relief package during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/X5XVzx6Zrr https://t.co/c3QoL5JN6Q
2020-04-04 17:00:20+00:00,c,"LISTEN: In a #TalksAtGS podcast, @WilliamGale2 of the @BrookingsInst discusses how the recently passed federal relief package impacts the future of the US deficit: https://t.co/gnBP7oNJGP https://t.co/EBG2Ensj6U"
2020-04-04 16:00:01+00:00,c,"With new policies like additional days of family leave, we are supporting our people around the world during this difficult global health crisis. See more from our Head of Human Capital Management: https://t.co/vFO8pFYaTJ https://t.co/uT8H04MZbr"
2020-04-04 15:00:18+00:00,c,"ICYMI: Atte Lahtiranta, $GS' Chief Technology Officer, on guiding the firm’s transition to working from home and what he’s learned along the way: https://t.co/Z224kvGBTA https://t.co/K8XdS43zTk"
2020-04-04 14:00:12+00:00,c,"“If you separate what [President Trump] has said and what he has tweeted with what he has done, you see a different picture.” @jonkarl on covering the administration’s response to the current health situation during a #TalksAtGS: https://t.co/RdVNILSpmY #FrontRowTrumpShow https://t.co/zCNsM60fSe"
